date,amount,currency,merchant,description,id,reportedBalance
06/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040523 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342841461 EED:230406 IND ID:230405164526440 IND NAME:GOLD DRIP TRN: 0962841461TC,,1E0me309yjcX98DmXEreCod46VEvzacj4z1pq,15.82
06/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040523 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342841462 EED:230406 IND ID:230405164526D8V IND NAME:GOLD DRIP TRN: 0962841462TC,,Dod4N7dK93ty54waygd7c3PwvMKp05fV6xoDz,15.82
06/04/2023,-700,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Apr 06 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015092706070 EED:230406 IND ID:DEB1085662 IND NAME:GOLDDRIPLLC TRN: 0962706070TC,,qDmgvNmZQMILbxMALE3mtAM5R7LZVNIBkmaVP,15.82
06/04/2023,-251.63,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976360000597 EED:230406 IND ID: IRPWAK64K IND NAME:gold drip llc TRN: 0960000597TC",,d5MjVzMq8phVqgKOVxn1td45BRPOEwCyNX9eK,15.82
06/04/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Apr 6 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015099592776 EED:230406 IND ID: IND NAME:GOLDDRIP TRN: 0969592776TC,,BpMO8bM1gqHB1YJRBzd5CE3drw51aPidLPxYL,15.82
06/04/2023,2250,USD,ORIG CO NAME:ACIMA14730318 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408591058543 EED:230406 IND ID:C07857041FAE48C IND NAME: 8012971982 TRN: 0961058543TC,,kX1jnQ1D9EUpxB4mpyLeT0ZrmjgdNVC3jz47B,15.82
06/04/2023,935,USD,ORIG CO NAME:ACIMA14706282 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408591058471 EED:230406 IND ID:9BE2295DB0D3407 IND NAME: 8012971982 TRN: 0961058471TC,,3VrN8Kr9k4Uo1MPQomgRsX0m7jq5MJF7x3epO,15.82
06/04/2023,-500,USD,Zelle payment to babenewnumber JPM999uziioh,,6Vx7mvx90JUMmA3yMOL4sn81OgvJNaUyjg6xN,15.82
06/04/2023,1400,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:230405 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016932730042 EED:230406 IND ID:14195-127 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 0962730042TC,,Koq4a1q6njtrm0pRrenBizJpKrX3xet1XaZRJ,15.82
06/04/2023,-500,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976360000596 EED:230406 IND ID: IYOVP7E67 IND NAME:gold drip llc TRN: 0960000596TC",,wyrEOQrx6MIQbLMjQX0JTvMrpnyA0OUy30ZYR,15.82
06/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040523 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342841459 EED:230406 IND ID:230405164523BBE IND NAME:GOLD DRIP TRN: 0962841459TC,,Poka9ykM6Jt8LpAZ8qkxfmdezDVZY7t1K0MeJ,15.82
06/04/2023,-248.37,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976360000598 EED:230406 IND ID: IGOVN9ZRG IND NAME:gold drip llc TRN: 0960000598TC",,mdq8nQqXOEIo4nOxoD1Qsypz69rgqPi3egdxM,15.82
05/04/2023,-671,USD,SERVICE CHARGES FOR THE MONTH OF MARCH,,7VJOb0JZj8UAaoy4AjR4hB6qKqaJVdI5d4eaA,256.82
05/04/2023,-500,USD,Zelle payment to Joe 17011427634,,V54x9j4bBEh73VaR7xpRSAq1d1XaRMujyzVdD,256.82
05/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040423 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342171870 EED:230405 IND ID:23040416452659D IND NAME:GOLD DRIP TRN: 0952171870TC,,ME3bOq3DX4cad8yMan3MSnxjojMQNKIpJBo7D,256.82
05/04/2023,-10.59,USD,APPLE.COM/BILL CA 04/04,,nwBrVQBZMni07vMY0BPYIV3eme0ZR8fpEMz8L,256.82
05/04/2023,2832,USD,ORIG CO NAME:ACIMA14713788 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592229961 EED:230405 IND ID:D8C11FE3C82848C IND NAME: 8012971982 TRN: 0952229961TC,,ezEbmQEBZpF1vgkz1d9zTApD5DkNzMub6LBjv,256.82
05/04/2023,657,USD,ORIG CO NAME:ACIMA14675976 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592229954 EED:230405 IND ID:057301DD6351412 IND NAME: 8012971982 TRN: 0952229954TC,,NoyX9By1datewLKZenyZcOBqJqLXZ6HLApjK4,256.82
05/04/2023,-700,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Apr 05 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015090763338 EED:230405 IND ID:DEB1083214 IND NAME:GOLDDRIPLLC TRN: 0950763338TC,,QoA7mKAML8tZnovwZOAwSB7DRDz5wPI47w8ko,256.82
05/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040423 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342171871 EED:230405 IND ID:230404164526MJ3 IND NAME:GOLD DRIP TRN: 0952171871TC,,OoK4m3KMwxtJ6EkbJrRbtZo0A0VKbOFgnZyz3,256.82
05/04/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Apr 5 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015097849552 EED:230405 IND ID: IND NAME:GOLDDRIP TRN: 0957849552TC,,RovK9kvMDZt51xpO54vOhEob8b4AOZuqLKw8Q,256.82
05/04/2023,-250,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976367199047 EED:230405 IND ID: IWBWGK86B IND NAME:gold drip llc TRN: 0957199047TC",,9OZ8mrZn45hrx4kqrmzqc8P6r6LRpNFxOP1LR,256.82
05/04/2023,550,USD,ORIG CO NAME:ACIMA14705262 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592229857 EED:230405 IND ID:ED39F95C507F473 IND NAME: 8012971982 TRN: 0952229857TC,,X5xo94xbyEhVK4JoV7QoI1K9M90zoNUaJOE7A,256.82
05/04/2023,125,USD,Zelle payment from JAIBY RODRIGUEZ HERNANDEZ WFCT0R5NCFF2,,pLyVjnyORMHLbxMyL4ByI7NM4MKomAc4K7YOB,256.82
05/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040423 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342171868 EED:230405 IND ID:2304041645237K2 IND NAME:GOLD DRIP TRN: 0952171868TC,,Eow4a9wYVytK3a69K0w9upyZYZKBdMtn9ZxeP,256.82
04/04/2023,3430,USD,ORIG CO NAME:MOLLIE LLC ORIG ID:9844260260 DESC DATE: CO ENTRY DESCR:ACH PaymenSEC:CCD TRACE#:021201388197366 EED:230404 IND ID:OW90436 IND NAME:Gold Drip LLC TRN: 0948197366TC,,Koq4a1q6njtrm0pRrenMhPZmoRRrk5FmAPnZO,-2493.53
04/04/2023,425,USD,Zelle payment from ISBEL SILVESTRE WFCT0R5L7WG7,,LoBYaPBLprt4yRp34JBksdXBx77MqKfBazNYg,-2493.53
04/04/2023,-850,USD,Zelle payment to gold drip wells JPM999uwqw2h,,BpMO8bM1gqHB1YJRBzdoU9V7n00wKLI7QKgxn,-2493.53
04/04/2023,-100,USD,ORIG CO NAME:CAPITAL ONE ORIG ID:9279744380 DESC DATE:230404 CO ENTRY DESCR:MOBILE PMTSEC:WEB TRACE#:021000025584920 EED:230404 IND ID:3RCS0BIQAF0VN2F IND NAME:DIANA FERREIRA TRN: 0945584920TC,,3VrN8Kr9k4Uo1MPQomgaTAwDKeejdkfAQNVe5,-2493.53
04/04/2023,1650,USD,ORIG CO NAME:ACIMA14694417 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408595604029 EED:230404 IND ID:11D11B45FDA145A IND NAME: 8012971982 TRN: 0945604029TC,,qDmgvNmZQMILbxMALE3yCEeJkyy70zCEPKqaL,-2493.53
04/04/2023,-13000,USD,ONLINE DOMESTIC WIRE TRANSFER A/C: GOTA DE ORO WHOLESALE LLC JACKSON HEIGHTS NY 11372-3828 US TRN: 3188673094ES 04/04,,ykaE9QaADMcwbkM0wNr8cznO088DNKUg95rL5,-2493.53
04/04/2023,2035,USD,ORIG CO NAME:ACIMA14686316 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408595604115 EED:230404 IND ID:4D2E3FD42770457 IND NAME: 8012971982 TRN: 0945604115TC,,3VrN8Kr9k4Uo1MPQomgaTAwDKeejdkfAQNVem,-2493.53
04/04/2023,1870,USD,ORIG CO NAME:ACIMA14685926 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408595604125 EED:230404 IND ID:6B3F41DFEEFB41E IND NAME: 8012971982 TRN: 0945604125TC,,BpMO8bM1gqHB1YJRBzdoU9V7n00wKLI7QKgxJ,-2493.53
04/04/2023,900,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:230403 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016936168995 EED:230404 IND ID:14195-126 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 0946168995TC,,1E0me309yjcX98DmXErwUK1XYPPV5ZtgEk01x,-2493.53
04/04/2023,-700,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Apr 04 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015095666994 EED:230404 IND ID:DEB1080776 IND NAME:GOLDDRIPLLC TRN: 0945666994TC,,ezEbmQEBZpF1vgkz1d9EiYLdmNNoeMtbY6MjD,-2493.53
04/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040323 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094348451621 EED:230404 IND ID:230403164523UFI IND NAME:GOLD DRIP TRN: 0948451621TC,,zAxEpQxZ1MF6QkMR6agdiYEORJJr91tnREa49,-2493.53
04/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040323 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094348451620 EED:230404 IND ID:230403164523MK9 IND NAME:GOLD DRIP TRN: 0948451620TC,,mdq8nQqXOEIo4nOxoD1jTmKMNjj9dVCvQpRdV,-2493.53
04/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:040323 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094348451618 EED:230404 IND ID:230403164520I9M IND NAME:GOLD DRIP TRN: 0948451618TC,,d5MjVzMq8phVqgKOVxn0CAebXZZRNvfQLZk9B,-2493.53
04/04/2023,680,USD,ORIG CO NAME:ACIMA14691088 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408595603957 EED:230404 IND ID:B698446861C8433 IND NAME: 8012971982 TRN: 0945603957TC,,Dod4N7dK93ty54waygdEuNzRoDDMQJUR0kMoL,-2493.53
04/04/2023,405,USD,Zelle payment from Rosa Rodriguez COF8DJ0SJ03S,,6Vx7mvx90JUMmA3yMOLoTjLrpzzgZKtNm7q6r,-2493.53
04/04/2023,-713.65,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976363106978 EED:230404 IND ID: I4KVP6R6Y IND NAME:gold drip llc TRN: 0943106978TC",,qDmgvNmZQMILbxMALE3yCEeJkyy70zCEPKqam,-2493.53
04/04/2023,2050,USD,ORIG CO NAME:ACIMA14694968 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408595604017 EED:230404 IND ID:ACB4F02217A5450 IND NAME: 8012971982 TRN: 0945604017TC,,ykaE9QaADMcwbkM0wNr8cznO088DNKUg95rLE,-2493.53
04/04/2023,144.62,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230404 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000025330639 EED:230404 IND ID:R47B1Y06HUUC64U IND NAME:Gold Drip TRN: 0945330639TC,,wyrEOQrx6MIQbLMjQX0dc69ojddnYDtvgAOZQ,-2493.53
04/04/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Apr 4 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015095223859 EED:230404 IND ID: IND NAME:GOLDDRIP TRN: 0945223859TC,,YQJoRaJbKEIAkdORANVeuNvA7aaKrMUqYmNrV,-2493.53
04/04/2023,1158.48,USD,ORIG CO NAME:AFFIRM INC ORIG ID:394440 DESC DATE:230403 CO ENTRY DESCR:AutoPay SEC:CCD TRACE#:124084808449663 EED:230404 IND ID:EOAGIKRDVE2JBQE IND NAME:Gold Drip TRN: 0948449663TC,,Poka9ykM6Jt8LpAZ8qkjIk9ARBBDyqiADzgME,-2493.53
03/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033123 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094341299747 EED:230403 IND ID:230331164520NYO IND NAME:GOLD DRIP TRN: 0931299747TC,,0evk8Bvx30fjQBLKj0JOhYn6XjjDPztvoYyMe,-1531.04
03/04/2023,-83.93,USD,Uber,,kX1jnQ1D9EUpxB4mpyLvcK7R1vvj4qtv0864n,-1531.04
03/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033123 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094341299746 EED:230403 IND ID:2303311645188M0 IND NAME:GOLD DRIP TRN: 0931299746TC,,j5DjVQDL7EhkyRrmk36duENDoddqV7CjmpAVR,-1531.04
03/04/2023,60,USD,Zelle payment from MIGUEL ANGEL RODRIGUEZ MERAN 16987049130,,4VmZQkmzAaUY5mqJYeEXuYm4oddRMptn8Ve0D,-1531.04
03/04/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033123 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094341299748 EED:230403 IND ID:230331164520VPH IND NAME:GOLD DRIP TRN: 0931299748TC,,v3jE0Xj7wMUzbLMRzJvgIa7mwgg639t0zaXBB,-1531.04
03/04/2023,-4.23,USD,APPLE.COM/BILL CA 03/31,,r1kRVYkZnMiNbdMwNJyRi95BpRRaq7IweQYJV,-1531.04
03/04/2023,3200,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:230402 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016935239988 EED:230403 IND ID:14195-125 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 0935239988TC,,a59ojg9yaEhr1aB7rD9gh087veeAP6U1bQRP1,-1531.04
03/04/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Apr 3 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015099982208 EED:230403 IND ID: IND NAME:GOLDDRIP TRN: 0939982208TC,,AVOREoODbPUqKBxPqQNzcQMnVbbz7psnQLYkv,-1531.04
31/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033023 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094340112835 EED:230331 IND ID:230330164530POP IND NAME:GOLD DRIP TRN: 0900112835TC,,pLyVjnyORMHLbxMyL4BKU8J8KOvOJOCAX48D5,158.96
31/03/2023,4100,USD,Zelle payment from GOTA DE ORO WHOLESALE LLC 16967750645,,Poka9ykM6Jt8LpAZ8qkVH5A51x9xAxFOdA6DA,158.96
31/03/2023,1325,USD,Zelle payment from HEILLY MENA-ACOSTA SVB01UECC53O,,LoBYaPBLprt4yRp34JBvTbBbe6X6B6HJvBQa0,158.96
31/03/2023,3454.5,USD,ORIG CO NAME:MOLLIE LLC ORIG ID:9844260260 DESC DATE: CO ENTRY DESCR:ACH PaymenSEC:CCD TRACE#:021201389319634 EED:230331 IND ID:OW90436 - ALL IND NAME:Gold Drip LLC TRN: 0909319634TC,,1E0me309yjcX98DmXEr3fBXBOb1bXbUYOgZEY,158.96
31/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 31 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015098181987 EED:230331 IND ID: IND NAME:GOLDDRIP TRN: 0908181987TC,,mdq8nQqXOEIo4nOxoD1ZcvMv3QKQMQI8AvPQL,158.96
31/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033023 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094340112834 EED:230331 IND ID:2303301645304V1 IND NAME:GOLD DRIP TRN: 0900112834TC,,X5xo94xbyEhVK4JoV7QBUPaP0qEqaqfzDany5,158.96
31/03/2023,30,USD,Zelle payment from MAIRENY GOMEZ WFCT0R5BCL7G,,wyrEOQrx6MIQbLMjQX07u4o4LZ9ZoZtRxvbgZ,158.96
31/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:033023 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094340112831 EED:230331 IND ID:230330164527WW7 IND NAME:GOLD DRIP TRN: 0900112831TC,,NoyX9By1datewLKZenyasnrnLe1ereIygLkQw,158.96
31/03/2023,-1400,USD,Zelle payment to JoeRodeo 16968592577,,ezEbmQEBZpF1vgkz1d97hBdBkOLOdOU4PbKYq,158.96
31/03/2023,2600,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:230330 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016930253209 EED:230331 IND ID:14195-123 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 0900253209TC,,Dod4N7dK93ty54waygd6irRrbYzYRYCXyRr0w,158.96
31/03/2023,-4100,USD,ONLINE DOMESTIC WIRE TRANSFER VIA: OPTIMUMBANK FL/067015096 A/C: DELTA BRIDGE FUNDING LLC AVENTURA FL 33180 US IMAD: 0331B1QGC06C061157 TRN: 3899073090ES 03/31,,YQJoRaJbKEIAkdORANV6SmAmwovoAoSz4qbYA,158.96
31/03/2023,-1495.46,USD,ORIG CO NAME:MBFS ORIG ID:3208653034 DESC DATE:230330 CO ENTRY DESCR:WEB PAY SEC:WEB TRACE#:028000089123953 EED:230331 IND ID:5001707608001 IND NAME:BERNABER LANGUMAS AUTOMOBILE PAYMENT TRN: 0909123953TC,,d5MjVzMq8phVqgKOVxn9UYbYy1e1b1SowQRLw,158.96
31/03/2023,200,USD,Zelle payment from GOTA DE ORO WHOLESALE LLC 16970916683,,6Vx7mvx90JUMmA3yMOLBc9r9D0L0r0sADNrm0,158.96
31/03/2023,-2100,USD,Zelle payment to Gota De Oro 16966641972,,zAxEpQxZ1MF6QkMR6agmhBOBn4E4O4UM1nQR7,158.96
30/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:032923 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094343481311 EED:230330 IND ID:230329164522PPS IND NAME:GOLD DRIP TRN: 0893481311TC,,gMwjVQwdoEiPDkv0P6ZLin17jd0Nwrf37Pw9R,-4044.38
30/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 30 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015092904708 EED:230330 IND ID: IND NAME:GOLDDRIP TRN: 0892904708TC,,7VJOb0JZj8UAaoy4AjRKfgRZ9mVnDwfDPXMrM,-4044.38
30/03/2023,-72.54,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976365818107 EED:230330 IND ID: IPAJ6NOG9 IND NAME:gold drip llc TRN: 0895818107TC",,bgVjX7VqxQTBbPOnBoYece7zDrnXbZsgb3yv5,-4044.38
30/03/2023,-180,USD,Zelle payment to babenewnumber JPM999un61qu,,9OZ8mrZn45hrx4kqrmzvFV4jmvpogXCk7Ejz5,-4044.38
30/03/2023,205.07,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230330 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000022972299 EED:230330 IND ID:N2O1EZCDSRGVIGO IND NAME:Gold Drip TRN: 0892972299TC,,V54x9j4bBEh73VaR7xpDCpn3YVRO8vFXqgADP,-4044.38
29/03/2023,-1000,USD,Zelle payment to imyllc JPM999umu9po,,OoK4m3KMwxtJ6EkbJrRaS9zYpEb5j7HVkEB10,0.55
29/03/2023,3250,USD,ORIG CO NAME:ACIMA14627077 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594098965 EED:230329 IND ID:FF666BE3542E441 IND NAME: 8012971982 TRN: 0884098965TC,,wyrEOQrx6MIQbLMjQX0aUb9pjaAOyZty1NnXD,0.55
29/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:032823 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094344110967 EED:230329 IND ID:230328183536P1W IND NAME:GOLD DRIP TRN: 0884110967TC,,nwBrVQBZMni07vMY0BPyTdkLQ4R6qJI0yZP6B,0.55
29/03/2023,1489.6,USD,ORIG CO NAME:MOLLIE LLC ORIG ID:9844260260 DESC DATE: CO ENTRY DESCR:ACH PaymenSEC:CCD TRACE#:021201383366326 EED:230329 IND ID:OW90436 - ALL IND NAME:Gold Drip LLC TRN: 0883366326TC,,zAxEpQxZ1MF6QkMR6ag8HjEzRoL6D4fdxrXYK,0.55
29/03/2023,510,USD,ORIG CO NAME:ACIMA14647935 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594099045 EED:230329 IND ID:7D0825C8C221416 IND NAME: 8012971982 TRN: 0884099045TC,,NoyX9By1datewLKZeny4FE1YkxZ7yeUxPDMnx,0.55
29/03/2023,1705,USD,ORIG CO NAME:ACIMA14652473 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594099009 EED:230329 IND ID:054ED8401B2E486 IND NAME: 8012971982 TRN: 0884099009TC,,d5MjVzMq8phVqgKOVxnQTJeBXzOwP1IyrOmpN,0.55
29/03/2023,1080,USD,ORIG CO NAME:ACIMA14652325 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594099013 EED:230329 IND ID:448FE5C4476A40B IND NAME: 8012971982 TRN: 0884099013TC,,ezEbmQEBZpF1vgkz1d9wH7LKmyzbvOTkVOqoL,0.55
29/03/2023,1568.94,USD,ORIG CO NAME:ACIMA14647627 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594099047 EED:230329 IND ID:5E416D3BC9CF4B7 IND NAME: 8012971982 TRN: 0884099047TC,,mdq8nQqXOEIo4nOxoD13C0K6NJgPrQt3OjwYQ,0.55
29/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:032823 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094344110964 EED:230329 IND ID:230328183534CJ9 IND NAME:GOLD DRIP TRN: 0884110964TC,,X5xo94xbyEhVK4JoV7QaTjEx84oweqf0pg1Qa,0.55
29/03/2023,-1500,USD,ONLINE DOMESTIC WIRE TRANSFER VIA: OPTIMUMBANK FL/067015096 A/C: DELTA BRIDGE FUNDING LLC AVENTURA FL 33180 US IMAD: 0329B1QGC06C008347 TRN: 3234843088ES 03/29,,ME3bOq3DX4cad8yMan3wCzeAk8NDYwU51rny7,0.55
29/03/2023,-1000,USD,Zelle payment to gold drip wells JPM999umg92m,,RovK9kvMDZt51xpO54vyfjw5QxO9V6f4z7EPV,0.55
29/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:032823 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094344110966 EED:230329 IND ID:230328183535J7V IND NAME:GOLD DRIP TRN: 0884110966TC,,pLyVjnyORMHLbxMyL4BQCnvYy0ma6OfZVoMrA,0.55
29/03/2023,-5000,USD,Zelle payment to JoeRodeo 16943660505,,Eow4a9wYVytK3a69K0wxUX0rPadmq6IJYR07w,0.55
29/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 29 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015093863858 EED:230329 IND ID: IND NAME:GOLDDRIP TRN: 0883863858TC,,QoA7mKAML8tZnovwZOAmCagMXowrVQuzn1BRE,0.55
29/03/2023,1176,USD,ORIG CO NAME:MOLLIE LLC ORIG ID:9844260260 DESC DATE: CO ENTRY DESCR:ACH PaymenSEC:CCD TRACE#:021201383366325 EED:230329 IND ID:OW90436 IND NAME:Gold Drip LLC TRN: 0883366325TC,,YQJoRaJbKEIAkdORANVZf0vn7jRYVotwVO8jp,0.55
28/03/2023,-5000,USD,ONLINE DOMESTIC WIRE TRANSFER VIA: VALLEY PASSAIC/021201383 A/C: RODEO OF NY NEW YORK NY 10036 US REF:/TIME/08:51 IMAD: 0328B1QGC07C006536 TRN: 3170683087ES 03/28,,X5xo94xbyEhVK4JoV7QeiBMjqbkqBeIzZj66V,-348.99
28/03/2023,294.89,USD,ORIG CO NAME:AFFIRM INC ORIG ID:394440 DESC DATE:230327 CO ENTRY DESCR:AutoPay SEC:CCD TRACE#:124084805741644 EED:230328 IND ID:JTQQMJQ5SMLCIRF IND NAME:Gold Drip TRN: 0875741644TC,,Poka9ykM6Jt8LpAZ8qkyTPnExKOxPVHOE5JJ4,-348.99
