ComNum,Nested,Name (click to view profile),Profile ID,Date,Likes,Stars,Comment,(view source)
98,,Sara Sabag,ID: 1599150124,12/04/2021 17:51,2,,ממש עצוב מערכת אטומה.. הוא אמר שחצי שעה הקציבו לו כדי לספר את מה שהוא עובר . חצי שעה כדי לתאר את מה שעוברת הנפש הפצועה שלו . נשבר הלב . רפואה שלמה,view comment
99,,Lilach Lasri,ID: 788204374,12/04/2021 17:52,9,,״סיבה שאינה ברורה״ רק ממחישה את האטימות.משתמשים באנשים כמו חפץ וזורקים אותם מקולקלים ושבורים. ,view comment
,99-1,Avigail Lantzman,ID: 1270251072,12/04/2021 18:54,2,,"Lilach Lasri העיקר לשלוח לצבא להילחם, זה הם יודעים.לטפל בהם אחר כך - זה כבר לא קשור אליהם",view comment
100,,Hani Ben Haim Levi,ID: 1708978753,12/04/2021 17:52,2,,"כל כך מעריכה ומצדיעה ללוחמים ובושה למדינה ולמשרד הביטחון שבמקום לעזור , לתמוך, לתת קצת בחזרה לכל מי שצריך אז שוברים אותם יותר.",view comment
,100-1,חגי בייטל,ID: 721800278,12/04/2021 19:35,0,,Hani Ben Haim Levi צודקת . בושה וחרפה ,view comment
101,,Oded Shiloah,ID: 1581607896,12/04/2021 17:52,1,,זורקים מיליארד שקל על מטוס לראש הממשלה שלא טס במקום לסייע ללוחמים שנפגעו בקרב. אדם הסובל מפוסט טראומה מצית את עצמו והסיבה לא ברורה למשרד הביטחון? זוועה. אני מאחל לו רפואה שלמה. גופנית ונפשית.,view comment
102,,Dor Yeshayahu,ID: 100000002044582,12/04/2021 17:52,0,,נקרע הלב,view comment
103,,Rachel Sanbata,ID: 1444121535,12/04/2021 17:52,2,,וואו ממש ממש עצוב ???? וקרע לב !! תתביישו לכם ממשלת ישראל לדורותהם על הזלזול בחיילנו לאחר שהם נותנים את שנותנו היפות למדינה ובאזרחות פשוט נשכחים כאלה כלא היו !!!!!!??מכעס ביותר????,view comment
104,,Jenifer Friedman,ID: 546875325,12/04/2021 17:53,1,,“מסיבה שאינה ברורה״כמה קשה להבין שהוא סובל ומתחנן לעזרה.,view comment
,104-1,נטלי ברנס,ID: 100011495450636,12/04/2021 18:04,1,,Jenifer Friedman הוא חי,view comment
,104-1-1,Jenifer Friedman,ID: 546875325,12/04/2021 18:32,0,,נטלי ברנס תודה- מתקנת!!,view comment
105,,Sima Orpeli,ID: 100005553494234,12/04/2021 17:54,5,,"הם חייבים לעשות סדר אירגוני ותקציבי עמוק ולבדוק מי באמת נחוץ יותר ומי פחות. נכי צה""ל כבר שילמו מחיר כבד מאוד ואין סיבה שלא יתנו להם כתף תומכת, ללא ביוקרטיה מיותרת ואת מלוא 'סל הטנא' פשוט בושה שנותנים להם להגיע למצב כזה!!! ",view comment
106,,בתיה קהתי,ID: 100000511073283,12/04/2021 17:54,0,,"משרד הביטחון מקשה ומתסכל את הנכים???? חוסר רגישות ,חוסר הבנה,חוסר אכפתיות, לא פשוט שככה מתעללים באנשים שנפגעו ויש להם בעיה פוסט טראומה ???? . כואב הלב",view comment
107,,משה שפירא,ID: 100025226446802,12/04/2021 17:55,0,,מזעזע איזה טרגדיה קשה,view comment
108,,ויולט מוזס,ID: 100024631152579,12/04/2021 17:56,0,,"למה. למה...??????הלב בוכב,עלם חמודותרפואה שלימהעצוב",view comment
109,,דורית טורונטו,ID: 1269485673,12/04/2021 17:56,4,,קורע את הלב ומאד מתסכל .אלו הילדים של כולנו שנותנים את נשמתם ומופקרים..עצוב מאד.,view comment
110,,Efrat Malul,ID: 100012772474470,12/04/2021 17:56,0,,אוףף אני בוכה עצוב לי עצוב מאוד,view comment
111,,Yahalomit Day,ID: 100000107629868,12/04/2021 17:56,0,,צמרמורת בכל הגוף. פצעים רגשיים מצטיירים כשקופים כי הם לא נראים כלפי חוץ ובעצם משפעים על כל אחד מאיתנו. כואב לך כואב לי. עצוב כל כך ודורש טיפול מיידי ובהול,view comment
112,,Avi Zuli,ID: 1351253933,12/04/2021 17:57,4,,שנים שיושב נכה צה''ל באוהל בכניסה לחיפה.. כולם עוברים רואים. וממשיכים,view comment
113,,Nili Levy,ID: 100001559626104,12/04/2021 17:57,0,,מסיבה שאינה ברורה... ,view comment
114,,Natalie Fiksel,ID: 580409778,12/04/2021 17:57,2,,הצית עצמו מסיבה שאינה ברורה??!!!!בטח ברורה. כואב הלב .,view comment
115,,גיל רוטר,ID: 100000485448512,12/04/2021 17:57,1,,"שני גיבורים ?? האחד , בין היתר ,  איבד יד וההוכחה הפיזית גלוייה  לעין . השני התרסק נפשית והמלחמה מול משרד הביטחון קשה יותר , מתסכלת יותר , שוחקת מהמלחמה בחזית .  לצערנו כולם ידעו ושתקו פרוזקטור הואר כבר מזמן אבל לאף אחד באמת לא אכפת! שר הביטחון מהנהן בראושו אבל הבטחות כמו חול , הממשלה כשלה לאורך שנים , במשרד הביטחון על כל דבר צריך לנהל מלחמה . טוב למות בעד ארצנו ? להיפצע בטוח שלא",view comment
116,,Rachel Elkayam,ID: 1128455016,12/04/2021 17:57,0,,זה עצוב כל כך ברמת הכאב הפיזי !!!!,view comment
117,,פרלה כהן,ID: 100000562062958,12/04/2021 17:58,0,,עצוב מאוד??,view comment
118,,Liat Asulin,ID: 100000065775399,12/04/2021 17:58,0,,עצוב ממש נקרע הלב,view comment
119,,Ran Raz,ID: 746031472,12/04/2021 17:58,1,,למה אתה לא מאשים אף אחד? יש שם בעלי תפקיד וצריך להאשים אותם,view comment
120,,נדב זכות,ID: 1796604250,12/04/2021 17:58,0,,עצוב פשוט עצוב! הלוואי והמדינה הייתה משקיעה את המלחמות שלה במקומות שכן צריך..,view comment
121,,חיה בובליל,ID: 100000944500128,12/04/2021 17:58,3,,"הרופאים באגף השיקום בוועדות הרפואיות אכזריים ממש.. אף נכה צה""ל לא מקבל את מה שמגיע לו.... שובר את הלב.",view comment
122,,גבי בן משה,ID: 100000204629470,12/04/2021 17:58,0,,למה לא מנסים לעזור לנכים האלו....למה להגיע למצב מתסכל שהנכה צריך לפגוע בעצמו בכדי שהסיבה תתייחס אליו ברצינות ותנסה לפתור את בנייתו האמיתית ולא ינסו לחסוך על הגב שלו.,view comment
123,,אבנר ריקו פרץ,ID: 100000756871520,12/04/2021 17:58,0,,בושה מזלזלים בלוחמים,view comment
124,,יענקלה זהר,ID: 100001640027345,12/04/2021 17:59,0,,אין מילים!!! ,view comment
125,,Tal Zana,ID: 100000540913218,12/04/2021 17:59,0,,וואווווו Tal Nabet Tahel Sabagi Adi Persiado,view comment
,125-1,Adi Persiado,ID: 100003076383509,12/04/2021 18:21,0,,Tal Zana אני בשוק,view comment
,125-2,Tal Nabet,ID: 100000464525807,12/04/2021 21:30,0,,כואב בטירוף!!! לא יאמן??,view comment
126,,יפעת ברדה,ID: 100001851049265,12/04/2021 17:59,2,,די!!! די!!! איך אפשר להסיר מהם אחריות ??? מה קורה במדינה שלנו? נכנסים לצבא ילדים שמחים ורק אלוקים יודע איך הם ייצאו ??,view comment
127,,Maayan Hamdi Michaeli,ID: 100002559650154,12/04/2021 17:59,1,,"עצוב, עצוב עצובהפציעה השקופה כל כך קשה, כל כך מאתגרת.אין מילים",view comment
128,,Rinat Barel Bayb,ID: 1003877156,12/04/2021 17:59,6,,"מדינה שלא מכבדת את הלוחמים שלה, מדינה ששוכחת מי נלחם למענה לא ראויה להיקרא מדינה.נשבר לי הלב, מתפללת עליו??",view comment
129,,Meital Daniel,ID: 635700162,12/04/2021 17:59,3,,"המדינה יודעת טוב מאוד לשלוח חיילים לקרב, אבל מתעלמת מהם ומהצרכים שלהם אחרי שחוזרים. הם לא נפצעים רק בקרב, אלא גם פצועים קשות נפשית. איפה התמיכה? איפה האנשים שאמורים לדאוג להם? ב-י-ז-י-ו-ן!!! מתביישת שהחיילים היקרים האלו שומרים ומגינים עלינו וככה מתייחסים אליהם (אם אפשר לקרוא לכך יחס).",view comment
130,,Ofra Stern Barkan,ID: 670882809,12/04/2021 18:00,2,,"למהלמה אתם מעבירים את האנשים הללו שהקדישו את חייהם ולחמו למען כולנו, למה אתם מעבירים אותם את הגיהנום הזה?!אין לכם לב? חמלה? רחמיםםם",view comment
131,,Rachelie Afengar,ID: 792684717,12/04/2021 18:00,4,,בושה בושה משרד הביטחון הוועדות הנוראיות שהם צריכים לעבור...בושה וחרפה...מרתיח את הדם....תתביישו אתם אשמים!!! קחו אחריות וטפלו בטובי החיילים.טפלו בהם היטב כמו שהם נלחמו כמו אריות עבורכם!!!!!! מתביישת שככה המדינה זורקת את החיילים לאחר שסיימו שירותם,view comment
132,,אורטל פור,ID: 100057848095813,12/04/2021 18:00,0,,בושה למדינת ישראל.,view comment
133,,קובי רוזנברג,ID: 100001360531984,12/04/2021 18:01,1,,"רפואה שלמה לאיציק , תשועת השם כהרף עין ",view comment
134,,דרור יוסף,ID: 1589559615,12/04/2021 18:01,20,,פשוט ממשלה שדואגת לתחת/כיסא שלה. לא רואה אף אחד ממטר.כל כך עצוב. נתן את נשמתו ונפשו  למען המדינה ובתמורה הממשלה מפנה לו גב. בושה וחרפה.,view comment
,134-1,חפצי בה,ID: 100011707037856,12/04/2021 18:43,1,,דרור יוסף לצערנו אף ממשלה לא היתה יותר טובה צריך לפרק המנגנונים ולהקים צוות שדואג לחיילים ולא לתקציב,view comment
,134-1-1,דרור יוסף,ID: 1589559615,12/04/2021 19:02,1,,"חפצי בה צודקת. אבל כל הח""כים אינטרסנטים ולא יעשו פעולה שלא יצא להם משהו מזה.",view comment
,134-1-1-1,חפצי בה,ID: 100011707037856,12/04/2021 19:24,1,,דרור יוסף  צריך להוציא ההחלטה ממשרד הבטחון שנותן התקציב ,view comment
,134-1-1-1-1,מגי כהן בר,ID: 1066143650,14/04/2021 19:23,0,,חפצי בה מסכימה איתך בהחלט ,view comment
135,,Iris Shalmayev Abukrat,ID: 537392685,12/04/2021 18:01,0,,שיקרה נס? איזה נס? הרי בשבילם החיים הם הלבן בעיניים של המוות.. אלה הלוחמים השקופים.. מדינת ישראל מכרה את בניה לטובת האינטרס שלה,view comment
136,,Rinat Greenberg,ID: 716594024,12/04/2021 18:01,1,,הלוואי שיוצא מזה בשלום ושמשרד הבטחון והמדינה יחבקו את כל מי שנלחם להגן עלינו....,view comment
137,,Talya Michal Grinberg,ID: 578555664,12/04/2021 18:02,0,,נשבר הלב,view comment
138,,Keren Bar Or,ID: 757328258,12/04/2021 18:02,0,,קורע לב ??,view comment
139,,שירלי מלכי זוסמן,ID: 100001152603350,12/04/2021 18:02,0,,"פשוט נשבר הלב, אין לי מילים, רפואה שלמה ?",view comment
140,,אתי כהן,ID: 100006472921884,12/04/2021 18:02,1,,בצוק איתן הם חרפו נפשם...בשבילנו.בשביל המדינה...למה אין מי שילחם עבורם?,view comment
141,,Gil Kovalchuk,ID: 100002924554981,12/04/2021 18:02,1,,Ghev Ziv רק דיברנו,view comment
142,,כרמית דוד זוזל,ID: 100000098075587,12/04/2021 18:03,4,,ההנהלות מבזה ביותר... מקווה מאוד שמישהו שם במשרד הבטחון למעלה יבין את המצב החמור שנמצאים הנכים!!!עצוב מאוד רפואה שלמה בקרוב אמן ואמן,view comment
,142-1,Roi Lavi,ID: 543873290,12/04/2021 18:51,1,,כרמית דוד זוזל הוא עדיין בחיים במצב קשה,view comment
,142-2,Nirit Tenenbaum,ID: 100000867264832,12/04/2021 18:53,0,,כרמית דוד זוזל הוא לא מת!,view comment
,142-2-1,כרמית דוד זוזל,ID: 100000098075587,12/04/2021 18:57,0,,רפואה שלמה במהרה אמן,view comment
,142-4,Matar Patrik,ID: 100003930675088,12/04/2021 19:50,0,,כרמית דוד זוזל  הם לא מבינים ולא רוצים להבין. אני אישית מכיר הלום קרב שכבר שנים מחכה שיאשרו לו את התביעה וזה עוד לאחר מספר ניסיונות התאבדות אבל עדיין מושכים את זה ואין עדיין תשובה. פשוט לא מזיז להם!,view comment
,142-4-1,כרמית דוד זוזל,ID: 100000098075587,12/04/2021 20:20,0,,Matar Patrik נכון אבל עדיין לא הצלחתי להבין למה ההנהלות היא כזאת? שצריכים להגיע למצב כזה עצוב ומצמרר,view comment
143,,אפרת ביוטי ניילס,ID: 100000914199815,12/04/2021 18:03,0,,"יואו איזה מקרה נורא, עצוב מאוד",view comment
144,,חנה ברקוביץ,ID: 100005274908613,12/04/2021 18:03,0,,הלוואי ויתרפא אסון,view comment
145,,יוסי אליקים,ID: 1788760643,12/04/2021 18:04,0,,בושה למדינה?? רפואה שלמה ??,view comment
146,,גילי לביא,ID: 819392706,12/04/2021 18:04,1,,"חבל שאתה לא מאשים, כי יש מערכת שלמה שאשמה בכל זה.מה שבטוח שאני אלחם בכל מי שצריך שהילדים שלי לא ישרתו בצבא!",view comment
147,,אילנה נוימן,ID: 100008227002255,12/04/2021 18:04,8,,"...לא יודעת את נפשי מרוב בושה וזעזוע...??נזכרת בדבריו המיתולוגיים של דוד בן גוריון.....""תדע כל אם עבריה"".....בשעת מבחן המדינה  ל אעמדה במקרה דנן....!לא ברור...לא מובן....??",view comment
148,,גליה אגרוביץ,ID: 100004782846098,12/04/2021 18:04,0,, פירוק סופי של כל מוסדות המדינה וביקר הרווחה ,view comment
